id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
6583126,8135085,10000.0,10000.0,10000.0, 36 months,17.56,359.33,D,D1,Able maintance company,3 years,OWN,42000.0,Not Verified,Aug-2013,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6583126,  Borrower added on 07/31/13 > I would like to get a loan for a  credit card refinancing.<br>,credit_card,Credit card refinancing,946xx,CA,6.73,0.0,May-2007,3.0,,,9.0,0.0,5236.0,29.1,12.0,f,3928.61,3928.61,8622.9,8622.9,6071.39,2551.51,0.0,0.0,0.0,Aug-2015,359.33,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,8925.0,,,,,,,,,,,,18002.0,,,
24605383,27038337,24700.0,24700.0,24700.0, 60 months,16.99,613.73,D,D3,Investigator,3 years,MORTGAGE,59000.0,Source Verified,Aug-2014,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=24605383,,debt_consolidation,Debt consolidation,446xx,OH,22.74,0.0,May-1995,1.0,,,19.0,0.0,28019.0,49.9,35.0,w,20322.08,20322.08,9205.95,9205.95,4377.92,4828.03,0.0,0.0,0.0,Nov-2015,613.73,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,178087.0,,,,,,,,,,,,56200.0,,,
48544985,51793726,25200.0,25200.0,25200.0, 60 months,21.67,691.28,E,E5,It admin,10+ years,MORTGAGE,60000.0,Source Verified,May-2015,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=48544985,,other,Other,441xx,OH,24.88,0.0,May-2008,0.0,,83.0,10.0,1.0,12791.0,39.4,17.0,w,23717.2,23717.2,4087.0,4087.0,1482.8,2604.2,0.0,0.0,0.0,Nov-2015,691.28,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,252.0,144266.0,,,,,,,,,,,,32500.0,,,
42365500,45332326,8000.0,8000.0,8000.0, 36 months,6.92,246.73,A,A4,,,RENT,29000.0,Source Verified,Mar-2015,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=42365500,,credit_card,Credit card refinancing,850xx,AZ,30.75,0.0,Jul-1994,1.0,33.0,,13.0,0.0,8516.0,44.1,22.0,w,6778.93,6778.93,1474.23,1474.23,1221.07,253.16,0.0,0.0,0.0,Sep-2015,246.73,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,32377.0,,,,,,,,,,,,19300.0,,,
21360668,23673549,12000.0,12000.0,12000.0, 60 months,14.49,282.28,C,C4,Caregiver,< 1 year,RENT,48000.0,Source Verified,Jul-2014,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=21360668,,credit_card,Credit card refinancing,985xx,WA,16.43,0.0,Nov-2009,0.0,,,10.0,0.0,10629.0,52.1,11.0,w,0.0,0.0,1411.4,1411.4,703.69,707.71,0.0,0.0,0.0,Dec-2014,282.28,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,30772.0,,,,,,,,,,,,20400.0,,,
32519957,35133268,8875.0,8875.0,8875.0, 36 months,22.99,343.51,F,F1,CONCRETE FINISHER,< 1 year,MORTGAGE,42000.0,Source Verified,Nov-2014,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=32519957,,debt_consolidation,Debt consolidation,328xx,FL,4.91,0.0,Aug-1998,2.0,,68.0,5.0,1.0,7482.0,70.6,8.0,f,6773.01,6773.01,3755.94,3755.94,2101.99,1653.95,0.0,0.0,0.0,Oct-2015,343.51,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,7482.0,,,,,,,,,,,,10600.0,,,
31317461,33890694,10000.0,10000.0,10000.0, 36 months,10.99,327.34,B,B3,Substitute Teacher,1 year,RENT,28000.0,Source Verified,Oct-2014,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=31317461,,debt_consolidation,Debt consolidation,275xx,NC,10.63,0.0,Jan-2007,0.0,48.0,,11.0,0.0,5347.0,52.9,17.0,f,7542.86,7542.86,3261.19,3261.19,2457.14,804.05,0.0,0.0,0.0,Aug-2015,327.34,Feb-2016,Jan-2016,0.0,48.0,1.0,INDIVIDUAL,,,,0.0,0.0,33334.0,,,,,,,,,,,,10100.0,,,
2311069,2743672,7500.0,7500.0,7500.0, 36 months,14.09,256.67,B,B5,Pepsico,10+ years,MORTGAGE,87000.0,Not Verified,Dec-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2311069,,debt_consolidation,Debt consolidation,270xx,NC,19.5,0.0,Jul-1994,0.0,71.0,,17.0,0.0,17593.0,85.4,21.0,f,0.0,0.0,9239.08999757,9239.09,7500.0,1739.09,0.0,0.0,0.0,Nov-2015,512.31,,Nov-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,46957.0,,,,,,,,,,,,20600.0,,,
19126286,21329005,28000.0,28000.0,28000.0, 60 months,13.98,651.23,C,C3,Geology consultant,4 years,MORTGAGE,91000.0,Source Verified,Jun-2014,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19126286,,credit_card,Credit card refinancing,805xx,CO,11.04,0.0,Aug-2002,1.0,,111.0,5.0,1.0,2445.0,47.0,12.0,f,0.0,0.0,9768.45,9768.45,5293.83,4474.62,0.0,0.0,0.0,Sep-2015,651.23,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,281804.0,,,,,,,,,,,,5200.0,,,
22882859,25175778,30000.0,30000.0,30000.0, 60 months,13.98,697.74,C,C3,Production manager,6 years,MORTGAGE,97000.0,Verified,Aug-2014,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=22882859,,debt_consolidation,Debt consolidation,467xx,IN,20.65,0.0,Oct-1992,1.0,,,10.0,0.0,32316.0,49.8,22.0,w,24737.69,24737.69,9768.36,9768.36,5262.31,4506.05,0.0,0.0,0.0,Oct-2015,697.74,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,182205.0,,,,,,,,,,,,64900.0,,,
44085607,47102338,15325.0,15325.0,15325.0, 60 months,19.52,401.94,E,E3,,,MORTGAGE,42000.0,Verified,Apr-2015,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=44085607,,credit_card,Credit card refinancing,554xx,MN,35.89,0.0,Oct-2001,1.0,,,15.0,0.0,17143.0,79.7,17.0,w,14699.33,14699.33,1591.14,1591.14,625.67,965.47,0.0,0.0,0.0,Aug-2015,401.94,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,145689.0,,,,,,,,,,,,21500.0,,,
12925889,14958083,24000.0,24000.0,24000.0, 36 months,12.99,808.54,B,B5,Software Architect,8 years,RENT,130000.0,Verified,Mar-2014,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12925889,  Borrower added on 03/14/14 > To consildate credit card debt<br>,debt_consolidation,Debt consolidation,210xx,MD,16.87,0.0,Dec-2002,0.0,,,15.0,0.0,27260.0,62.0,24.0,f,11819.78,11819.78,16170.8,16170.8,12180.22,3990.58,0.0,0.0,0.0,Dec-2015,808.54,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,84267.0,,,,,,,,,,,,44000.0,,,
9056503,10868534,9750.0,9750.0,9750.0, 36 months,21.0,367.34,E,E1,packer ,1 year,RENT,30000.0,Not Verified,Nov-2013,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9056503,,other,Other,305xx,GA,8.36,0.0,May-1994,2.0,,,6.0,0.0,6873.0,79.0,6.0,f,4809.38,4809.38,7713.87,7713.87,4940.62,2773.25,0.0,0.0,0.0,Sep-2015,367.34,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,6873.0,,,,,,,,,,,,8700.0,,,
7304963,8947091,10000.0,10000.0,10000.0, 36 months,12.99,336.9,B,B4,New York New York Hotel and Casino,10+ years,RENT,70000.0,Source Verified,Sep-2013,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7304963,,credit_card,Taking care of business ,891xx,NV,19.17,0.0,Oct-1997,2.0,,101.0,19.0,1.0,18678.0,48.1,40.0,w,4064.71,4064.71,7748.7,7748.7,5935.29,1813.41,0.0,0.0,0.0,Aug-2015,336.9,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,30110.0,,,,,,,,,,,,38800.0,,,
46652739,49800543,6400.0,6400.0,6400.0, 36 months,13.33,216.66,C,C3,adjuster,6 years,RENT,54005.0,Verified,Apr-2015,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46652739,,credit_card,Credit card refinancing,700xx,LA,32.38,1.0,Mar-2002,3.0,31.0,,20.0,0.0,2743.0,29.0,27.0,f,0.0,0.0,6440.29,6440.29,6400.0,40.29,0.0,0.0,0.0,May-2015,6445.03,,Oct-2015,0.0,40.0,1.0,INDIVIDUAL,,,,0.0,307.0,72465.0,,,,,,,,,,,,9451.0,,,
15241073,17313527,15000.0,15000.0,14950.0, 36 months,9.17,478.19,B,B1,sales,10+ years,MORTGAGE,72000.0,Source Verified,May-2014,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15241073,,credit_card,Credit card refinancing,373xx,TN,23.37,0.0,Dec-2003,0.0,,,12.0,0.0,12627.0,67.9,27.0,f,0.0,0.0,6216.47,6195.75,4949.24,1267.23,0.0,0.0,0.0,Jun-2015,478.19,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,53122.0,,,,,,,,,,,,18600.0,,,
6536378,8088501,35000.0,35000.0,34900.0, 60 months,21.15,949.83,E,E2,Troutman Sanders LLP,10+ years,MORTGAGE,150000.0,Source Verified,Aug-2013,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6536378,  Borrower added on 07/23/13 > We are making a major kitchen renovation to our home<br>,home_improvement,major home improvement,302xx,GA,8.0,2.0,May-2003,2.0,1.0,,9.0,0.0,18426.0,62.7,24.0,f,23619.29,23551.77,25828.61,25754.91,11380.71,14400.41,47.49,0.0,0.0,Jan-2016,200.0,Feb-2016,Jan-2016,0.0,1.0,1.0,INDIVIDUAL,,,,0.0,0.0,39972.0,,,,,,,,,,,,34300.0,,,
17595548,19728000,12000.0,12000.0,12000.0, 36 months,13.98,410.02,C,C3,HR Administrator,7 years,RENT,59610.0,Not Verified,Jun-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17595548,,debt_consolidation,Debt consolidation,970xx,OR,10.21,0.0,Jul-1987,0.0,49.0,,13.0,0.0,6433.0,32.0,19.0,w,0.0,0.0,13115.24,13115.24,12000.0,1115.24,0.0,0.0,0.0,Feb-2015,10245.1,,Nov-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,13405.0,,,,,,,,,,,,20100.0,,,
37041254,39803986,12000.0,12000.0,11900.0, 36 months,8.19,377.09,A,A5,Teacher,10+ years,RENT,53440.0,Not Verified,Dec-2014,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=37041254,,debt_consolidation,Debt consolidation,320xx,FL,21.13,0.0,Jun-1992,0.0,32.0,110.0,10.0,1.0,13804.0,78.4,14.0,f,9650.69,9570.26,3005.8,2980.75,2349.31,656.49,0.0,0.0,0.0,Oct-2015,377.09,Feb-2016,Jan-2016,0.0,32.0,1.0,INDIVIDUAL,,,,0.0,0.0,37399.0,,,,,,,,,,,,17600.0,,,
6725243,8327487,35000.0,35000.0,35000.0, 36 months,16.78,1244.02,C,C5,Christown Spetrum Mall,6 years,OWN,95000.0,Verified,Aug-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6725243,,debt_consolidation,Debt Consolidation Loan,853xx,AZ,17.05,1.0,Feb-2001,0.0,21.0,,19.0,0.0,36630.0,53.7,33.0,f,0.0,0.0,36893.47,36893.47,35000.0,1893.47,0.0,0.0,0.0,Dec-2013,33162.6,,Dec-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,71730.0,,,,,,,,,,,,68275.0,,,
19146378,21349095,23000.0,23000.0,23000.0, 36 months,6.03,700.02,A,A1,Tester,1 year,MORTGAGE,65000.0,Source Verified,Jun-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19146378,,credit_card,Credit card refinancing,661xx,KS,14.33,0.0,May-2003,1.0,,,13.0,0.0,11396.0,23.4,38.0,w,0.0,0.0,23548.36,23548.36,23000.0,548.36,0.0,0.0,0.0,Nov-2014,20748.28,,Nov-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,68595.0,,,,,,,,,,,,48800.0,,,
22842833,25195748,10000.0,10000.0,10000.0, 36 months,15.61,349.65,D,D1,Senior Court Office Assistant,6 years,RENT,53000.0,Not Verified,Jul-2014,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=22842833,,debt_consolidation,Debt consolidation,146xx,NY,22.12,0.0,Jun-2000,0.0,,,34.0,0.0,27963.0,83.2,56.0,f,6652.13,6652.13,4895.1,4895.1,3347.87,1547.23,0.0,0.0,0.0,Oct-2015,349.65,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,76368.0,,,,,,,,,,,,33600.0,,,
409892,460920,11250.0,11250.0,8815.5923542, 36 months,12.21,374.8,B,B5,american water,10+ years,MORTGAGE,69996.0,Verified,Jun-2009,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=409892, i want to consolidate credit card debt,debt_consolidation,consol,150xx,PA,19.01,0.0,Nov-1995,1.0,,,10.0,0.0,16842.0,81.8,22.0,f,0.0,0.0,13491.09,10272.14,11250.0,2241.09,0.0,0.0,0.0,Jun-2012,383.5,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
41328555,44235292,16200.0,16200.0,16200.0, 36 months,19.52,598.1,E,E3,driver,2 years,MORTGAGE,45000.0,Not Verified,Feb-2015,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=41328555,,other,Other,847xx,UT,24.13,0.0,Dec-2008,1.0,,,13.0,0.0,15372.0,50.7,15.0,f,14109.09,14109.09,3571.03,3571.03,2090.91,1480.12,0.0,0.0,0.0,Aug-2015,598.1,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,160646.0,,,,,,,,,,,,30300.0,,,
30575788,33128974,1275.0,1275.0,1275.0, 36 months,14.49,43.89,C,C4,Prior auth rep ,4 years,RENT,35000.0,Source Verified,Oct-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=30575788,,debt_consolidation,Debt consolidation,151xx,PA,18.38,0.0,Nov-2003,0.0,,71.0,7.0,1.0,1223.0,16.1,9.0,w,0.0,0.0,1454.39,1454.39,1275.0,179.39,0.0,0.0,0.0,Nov-2015,930.28,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,15018.0,,,,,,,,,,,,7600.0,,,
14579582,16641904,19800.0,19800.0,19800.0, 60 months,14.16,462.36,C,C2,Bookkeeper,10+ years,RENT,44100.0,Source Verified,Apr-2014,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14579582,,debt_consolidation,Debt consolidation,473xx,IN,17.28,0.0,Dec-1993,0.0,40.0,,8.0,0.0,3453.0,67.7,32.0,f,15798.07,15798.07,7397.76,7397.76,4001.93,3395.83,0.0,0.0,0.0,Aug-2015,462.36,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,13456.0,,,,,,,,,,,,5100.0,,,
11685318,13657465,28000.0,28000.0,28000.0, 60 months,16.99,695.73,D,D1,Sales Manager,10+ years,MORTGAGE,105000.0,Source Verified,Feb-2014,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11685318,,debt_consolidation,Debt consolidation,372xx,TN,27.68,0.0,Apr-1997,0.0,,,19.0,0.0,28492.0,83.8,34.0,f,21912.65,21912.65,12523.14,12523.14,6087.35,6435.79,0.0,0.0,0.0,Aug-2015,695.73,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,321104.0,,,,,,,,,,,,34000.0,,,
3632348,4585167,29100.0,29100.0,29100.0, 60 months,21.49,795.3,E,E3,,10+ years,MORTGAGE,120000.0,Verified,Mar-2013,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3632348,,other,Personal Loan,914xx,CA,18.11,0.0,May-1993,1.0,73.0,,8.0,0.0,22991.0,72.3,24.0,w,18793.44,18793.44,23063.7,23063.7,10306.56,12757.14,0.0,0.0,0.0,Sep-2015,795.3,Feb-2016,Jan-2016,0.0,82.0,1.0,INDIVIDUAL,,,,0.0,0.0,711002.0,,,,,,,,,,,,31800.0,,,
10626285,12498319,15000.0,15000.0,15000.0, 60 months,18.25,382.95,D,D3,Coordinator database,10+ years,RENT,40000.0,Source Verified,Jan-2014,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10626285,,debt_consolidation,Debt consolidation,075xx,NJ,30.84,0.0,Dec-2000,0.0,,,10.0,0.0,9620.0,46.0,22.0,w,11618.77,11618.77,7276.05,7276.05,3381.23,3894.82,0.0,0.0,0.0,Aug-2015,382.95,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,38362.0,,,,,,,,,,,,20900.0,,,
21520997,23853894,15000.0,15000.0,15000.0, 36 months,14.99,519.91,C,C5,Pastor,9 years,MORTGAGE,42000.0,Not Verified,Jul-2014,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=21520997,,debt_consolidation,Debt consolidation,344xx,FL,26.54,0.0,Nov-1984,1.0,,,10.0,0.0,13759.0,44.5,21.0,w,0.0,0.0,3639.37,3639.37,2416.82,1222.55,0.0,0.0,0.0,Mar-2015,519.91,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,247910.0,,,,,,,,,,,,30900.0,,,
28833215,31356377,35000.0,35000.0,35000.0, 36 months,18.24,1269.56,D,D5,truck driver,10+ years,MORTGAGE,82526.22,Verified,Oct-2014,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=28833215,,debt_consolidation,Debt consolidation,374xx,TN,21.94,2.0,Apr-1996,1.0,16.0,,10.0,0.0,13599.0,75.1,24.0,f,24035.0,24035.0,17930.92,17930.92,10965.0,6887.44,78.48,0.0,0.0,Jan-2016,1305.0,Feb-2016,Jan-2016,1.0,,1.0,INDIVIDUAL,,,,0.0,1728.0,149806.0,,,,,,,,,,,,18100.0,,,
20849476,23132338,4100.0,4100.0,4100.0, 36 months,12.49,137.15,B,B5,ELIGIBILITY SPECIALIST,10+ years,RENT,37777.0,Not Verified,Jul-2014,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=20849476,,debt_consolidation,Debt consolidation,112xx,NY,23.86,0.0,Apr-1989,0.0,,,18.0,0.0,15280.0,50.6,28.0,w,2792.73,2792.73,1782.95,1782.95,1307.27,475.68,0.0,0.0,0.0,Sep-2015,137.15,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,44695.0,,,,,,,,,,,,30200.0,,,
42315488,45292302,25000.0,25000.0,25000.0, 60 months,25.57,742.17,F,F5,Firefighter,5 years,MORTGAGE,68000.0,Verified,Mar-2015,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=42315488,,debt_consolidation,Debt consolidation,497xx,MI,34.06,0.0,Jan-2002,3.0,38.0,,12.0,0.0,19892.0,53.8,23.0,w,23907.1,23907.1,3639.82,3639.82,1092.9,2546.92,0.0,0.0,0.0,Aug-2015,742.17,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,104882.0,,,,,,,,,,,,37000.0,,,
12529317,14541453,7000.0,7000.0,7000.0, 36 months,13.65,238.06,C,C1,Document Specialist,2 years,RENT,31500.0,Verified,Mar-2014,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12529317,,debt_consolidation,Debt consolidation,600xx,IL,10.78,1.0,Mar-1996,0.0,22.0,70.0,11.0,1.0,4318.0,32.0,21.0,f,4046.99,4046.99,4047.02,4047.02,2953.01,1094.01,0.0,0.0,0.0,Aug-2015,238.06,Feb-2016,Jan-2016,0.0,47.0,1.0,INDIVIDUAL,,,,0.0,0.0,4318.0,,,,,,,,,,,,13410.0,,,
4465426,5697627,11200.0,11200.0,11200.0, 36 months,14.33,384.59,C,C1,Nyle Maxwell,5 years,MORTGAGE,100000.0,Verified,Apr-2013,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4465426,  Borrower added on 04/20/13 > Loan is to consolidate dept and pay off faster<br>,debt_consolidation,Consolidation,786xx,TX,18.93,0.0,Jun-1996,4.0,71.0,,17.0,0.0,9938.0,33.2,24.0,f,2923.14,2923.14,10760.52,10760.52,8276.86,2483.66,0.0,0.0,0.0,Aug-2015,384.59,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,461.0,294002.0,,,,,,,,,,,,29900.0,,,
35146222,37827584,35000.0,35000.0,35000.0, 60 months,17.14,872.48,D,D4,,,MORTGAGE,70000.0,Verified,Dec-2014,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=35146222,,other,Other,781xx,TX,4.31,0.0,Apr-1993,0.0,,,8.0,0.0,15848.0,30.1,17.0,w,30596.22,30596.22,9563.95,9563.95,4403.78,5160.17,0.0,0.0,0.0,Nov-2015,872.48,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,255834.0,,,,,,,,,,,,52700.0,,,
20068858,22331526,35000.0,35000.0,35000.0, 36 months,14.99,1213.12,C,C5,Community Sales Manager,4 years,MORTGAGE,135000.0,Verified,Jul-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=20068858,,debt_consolidation,Debt consolidation,300xx,GA,21.03,0.0,Jul-2003,0.0,28.0,22.0,12.0,1.0,21840.0,54.9,18.0,f,0.0,0.0,40974.98,40974.98,35000.0,5974.98,0.0,0.0,0.0,Dec-2015,22778.18,,Dec-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,373572.0,,,,,,,,,,,,39800.0,,,
46587158,49724915,12000.0,12000.0,12000.0, 60 months,23.99,345.15,F,F2,direct manager,3 years,RENT,78500.0,Source Verified,Apr-2015,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46587158,,other,Other,902xx,CA,18.27,0.0,Jul-2010,5.0,,,18.0,0.0,5202.0,14.3,20.0,f,11566.21,11566.21,1364.61,1364.61,433.79,930.82,0.0,0.0,0.0,Aug-2015,345.15,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,50864.0,,,,,,,,,,,,36300.0,,,
482437,613705,9000.0,9000.0,9000.0, 36 months,13.85,306.94,C,C4,KB Home ,< 1 year,RENT,43000.0,Not Verified,Feb-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=482437,"  Borrower added on 02/03/10 > I have a Master's Degree in Land Development from Texas A&M University and work for KB Home, a Fortune 500 company.<br/>",debt_consolidation,Debt Consolidation - Strong Income,770xx,TX,24.0,0.0,Sep-2003,1.0,27.0,,4.0,0.0,9170.0,90.8,10.0,f,0.0,0.0,11043.82,11043.82,8999.99,2043.83,0.0,0.0,0.0,Jan-2013,623.25,,Jun-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
23855338,26227984,25000.0,25000.0,25000.0, 60 months,11.67,551.96,B,B4,CLinical Manager,10+ years,MORTGAGE,100000.0,Verified,Aug-2014,Default,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=23855338,,debt_consolidation,Debt consolidation,222xx,VA,23.51,0.0,Jan-1997,0.0,27.0,,8.0,0.0,21940.0,70.5,25.0,w,21089.19,21089.19,6623.52,6623.52,3910.81,2712.71,0.0,0.0,0.0,Aug-2015,551.96,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,327045.0,,,,,,,,,,,,31100.0,,,
12515460,14527605,26050.0,26050.0,26050.0, 36 months,20.49,974.63,E,E2,Partner,3 years,MORTGAGE,300000.0,Source Verified,Mar-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12515460,,home_improvement,Home improvement,105xx,NY,12.92,1.0,Jun-1992,2.0,1.0,,7.0,0.0,8877.0,77.2,15.0,f,0.0,0.0,28579.9914396,28579.99,26050.0,2529.99,0.0,0.0,0.0,Sep-2014,23706.84,,Sep-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,1627860.0,,,,,,,,,,,,11500.0,,,
50758489,54138216,35000.0,35000.0,35000.0, 60 months,17.57,880.61,D,D4,Case Manager,5 years,OWN,82000.0,Verified,Jun-2015,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=50758489,,major_purchase,Major purchase,330xx,FL,12.9,1.0,Dec-1999,0.0,9.0,,16.0,0.0,10533.0,16.6,25.0,w,33494.73,33494.73,3488.28,3488.28,1505.27,1983.01,0.0,0.0,0.0,Oct-2015,880.61,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,388147.0,,,,,,,,,,,,63500.0,,,
1437569,1689199,2800.0,2800.0,2800.0, 36 months,14.33,96.15,C,C1,Social Security Administration,10+ years,RENT,56791.0,Not Verified,Aug-2012,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1437569,"  Borrower added on 07/21/12 > I'm taking out the loan to cover expenses for a birthday celebration.<br><br> Borrower added on 07/22/12 > The loan will be used to cover the expenses of my birthday celebration. This will specifically cover the caterer, dj, photographer and decorations.<br>",other,Birthday,212xx,MD,25.29,1.0,Mar-1999,0.0,20.0,,24.0,0.0,17026.0,65.9,34.0,f,0.0,0.0,861.03,861.03,589.19,271.84,0.0,0.0,0.0,May-2013,96.15,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
